Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1319341,-1672,3680,18344,16654,-16880,-9777
1319353,-1332,3364,17744,16246,-14119,-9567
1319367,1608,5580,19528,15624,-9478,-11000
1319379,1708,7812,18528,13073,-521,-9788
1319391,-2648,6876,17464,11704,7749,-8997
1319403,-1568,6492,16760,9542,14053,-8528
1319415,-7480,5084,15008,7761,18564,-7702
1319427,-10880,5156,11864,7710,17450,-6013
1319439,-13356,4884,12224,6432,13128,-3001
1319455,-15092,7380,10736,5236,4485,665
1319467,-12988,3640,11184,3387,-648,3384
1319479,-11668,4696,13352,2190,-4575,5471
1319491,-7728,2036,13724,206,-6984,6520
1319505,-6528,4616,14452,-2145,-5625,6291
1319517,-5848,3204,19160,-3752,-5088,6158
1319529,-6132,3496,13992,-5639,-3651,6438
1319541,-4248,5312,12520,-6567,-3205,6155
1319553,-8032,388,15508,-7296,-5467,5127
1319565,-5456,4192,13264,-8782,-7230,5499
1319581,-6480,3800,14112,-11421,-7232,4188
1319593,-9784,2644,12024,-13408,-6718,4318
1319605,-6476,2576,13528,-15567,-5818,4442
1319617,-4540,16,16344,-16882,-1702,3595
1319629,-3620,-992,15464,-17606,4230,2828
1319641,-5044,-2404,14768,-18424,8285,2176
1319655,-8596,-4636,12076,-19280,11055,1275
1319667,-10788,-6648,11068,-19652,11387,1797
1319679,-11620,-7768,8704,-20407,11372,1845
1319691,-10044,-9488,9184,-21325,12244,1676
1319707,-7940,-10216,8368,-22710,17015,44
1319719,-8740,-9876,6156,-24373,20524,-941
1319731,-13304,-12548,3820,-26038,22620,-2279
1319743,-14740,-15880,540,-26896,21834,-3054
1319755,-16828,-15932,1356,-26537,19089,-4269
1319767,-16528,-17212,396,-26022,13951,-4902
1319781,-16728,-18356,2216,-25120,6920,-5824
1319793,-12656,-18944,6340,-24468,1030,-5789
1319805,-9764,-20088,4820,-24700,-2409,-6907
1319817,-6556,-21204,5636,-24368,-6498,-9219
1319833,260,-24992,4692,-22402,-12562,-14105
1319845,7844,-29460,9704,-16945,-19128,-20255
1319857,15620,-30904,10220,-11411,-23916,-24619
1319869,25892,-32768,12900,-8190,-28119,-27202
