Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1183486,22768,-8952,28620,32767,22973,-18234
1183498,22736,-9488,19708,32767,28107,-18999
1183510,19272,-10468,11744,32767,32456,-19691
1183522,14920,-13156,6920,32767,32767,-20511
1183534,12820,-14900,1384,32767,32767,-21248
1183548,13224,-13560,-1952,32767,32767,-21981
1183564,20848,-14736,-432,32767,32767,-20583
1183576,22712,-19984,-568,32767,32767,-17231
1183588,16980,-24120,-6472,32767,32767,-12938
1183600,11716,-27008,-8880,32767,32767,-9709
1183612,8236,-28620,-11924,32767,32767,-5676
1183624,2532,-28352,-12888,32767,28237,-153
1183636,-1960,-28468,-13192,32767,14339,4374
1183648,-2680,-27748,-9884,32767,-892,7745
1183660,-1604,-26888,-4984,32767,-11477,10189
1183672,720,-26640,148,32767,-14957,11239
1183690,624,-26732,3456,32767,-12276,12445
1183702,-756,-25700,4300,32767,-9086,12374
1183714,-3664,-25756,5292,27638,-5499,12443
1183726,-10792,-24500,4276,21042,-3430,12980
1183738,-18316,-22304,3764,17225,-5702,12326
1183750,-21196,-21532,4788,15353,-10187,11582
1183762,-19344,-20612,6448,13758,-13890,10086
1183774,-15392,-18820,7704,11346,-13223,8380
1183786,-14388,-15220,7656,7935,-9015,6769
1183798,-18160,-12168,5680,4947,-5302,4334
1183816,-24168,-10544,5504,2884,-5288,470
1183828,-25720,-9848,6816,2366,-8367,-377
1183840,-23496,-8484,7944,2212,-10285,-1147
1183852,-18232,-5916,8100,2227,-9145,-1067
1183864,-15536,-3400,9812,1303,-6591,-660
1183876,-16672,-2308,9568,1888,-5812,-1390
1183888,-17308,-2808,9900,2626,-7847,-2043
1183900,-16472,-2236,10640,4035,-12189,-1657
1183912,-15376,-1292,13064,4815,-16528,-876
