Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1056470,-3048,10260,12164,-10473,14035,-1397
1056482,-4628,10368,11708,-10785,13334,-1514
1056494,-6368,10036,11288,-10246,11449,-1603
1056506,-7360,10580,11024,-9688,8464,-1136
1056518,-7764,9876,10896,-9109,5364,-1024
1056530,-7608,9404,10820,-8453,2956,-1237
1056542,-6196,10220,11660,-7781,1643,-1310
1056558,-5580,10220,11700,-6949,1596,-1349
1056570,-6696,10400,10668,-6578,798,-1344
1056582,-6616,9040,10216,-6664,-1328,-1052
1056594,-7348,6984,11300,-7180,-3784,-2870
1056606,-4356,4100,12836,-8639,-4338,-2703
1056618,-4084,816,14544,-11078,-3463,-1333
1056632,-1432,-2700,17996,-14163,-353,-1326
1056644,-1108,-8072,19480,-15708,4393,-2406
1056656,-616,-7636,19104,-17452,9646,-905
1056668,-3364,-5504,17452,-16862,11210,-3454
1056684,-6684,-2132,13544,-17270,14055,-3665
1056696,-8048,-1364,11576,-17199,15214,-4171
1056708,-8068,-2704,10832,-17873,13074,-3615
1056720,-8852,-5004,10972,-18192,10568,-3127
1056732,-6188,-6872,12260,-18467,8699,-3218
1056744,-8812,-8468,11476,-17938,5242,-3187
1056758,-7668,-9432,12124,-17221,-439,-2441
1056770,-7472,-10936,11724,-17420,-4095,-531
1056782,-7376,-11132,10460,-17167,-5771,-967
1056794,-7528,-12080,10052,-17292,-6489,580
1056810,-5116,-11288,9712,-17694,-8241,3321
1056822,-4516,-11464,9644,-18672,-6269,4165
1056834,-2964,-11156,10032,-19111,-3703,2688
1056846,-1848,-11856,10972,-19745,-2204,3396
1056858,-2128,-14080,10636,-20128,-969,4339
1056870,-2940,-15224,9020,-20533,-178,4347
1056882,-3060,-16256,7928,-20855,125,2792
1056894,-2688,-16804,7152,-20873,-1095,2068
1056906,-1620,-17476,6512,-20685,-3668,905
1056920,1252,-19140,6164,-20090,-6357,-1358
1056936,3408,-21188,5856,-19416,-8725,-4980
1056948,4660,-23756,4884,-18905,-11600,-7065
1056960,5348,-26364,5464,-17093,-18438,-9347
1056972,7772,-29412,5296,-14946,-27260,-10949
